0;4f834f834f834f834f834f834f834f834f834f834f834f834f834f834f834f83;None
1;b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234;None
2;4d814d814d814d814d814d814d814d814d814d814d814d814d814d814d814d81;None
3;5d835d835d835d835d835d835d835d835d835d835d835d835d835d835d835d83;None
4;337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c;None
5;f26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26c;None
6;cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83;None
7;b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234;None
8;4dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc3;None
9;a27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27c;None
10;4cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc3;None
11;327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c;None
12;4e834e834e834e834e834e834e834e834e834e834e834e834e834e834e834e83;None
13;b27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27c;None
14;0d830d830d830d830d830d830d830d830d830d830d830d830d830d830d830d83;None
15;f23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23c;None
